cohort,delay_s,environment_id,eta_multiplier,fault_offset_s,fixture_status,fleet_n,group,handoff_s,llm_model,load_ratio,margin_s,method,mode,pair_id,planned_cell_id,proposer,reasoning_effort,reusable_anchor_cell_id,runtime_signature,scenario,seed,status,timeout_s,within_block_order
primary,30,358046cdaef944e32ab6,,,not_materialized,,R2_MAIN,,,,,X_TX,ASYNC_EMULATED,73875921470681f94603,R2_MAIN-cd59b5ae811534f0,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271017,planned_not_executed,,
primary,30,772438ee375c115f7b07,,,not_materialized,,R2_MAIN,,,,,X_TX,ASYNC_EMULATED,9b9aadcdadb178bad4b4,R2_MAIN-6fa3c48fe046917d,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271018,planned_not_executed,,
primary,30,e25c8ec3ff6cd064094b,,,not_materialized,,R2_MAIN,,,,,X_TX,ASYNC_EMULATED,c64c3e131c85de5101fd,R2_MAIN-c69539550b48fcda,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271019,planned_not_executed,,
primary,30,3743065377f8bdcbe9d9,,,not_materialized,,R2_MAIN,,,,,X_TX,ASYNC_EMULATED,d200534502ca63efb2ad,R2_MAIN-4419d477f6617fd0,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271020,planned_not_executed,,
primary,30,02b45786326706903b4d,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,16d407efec8934ebb3b0,R2_MAIN-ee143eb95f84fc35,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271001,planned_not_executed,,
primary,30,1deade021534a3177e54,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,6a33f95d8157a3f0eaba,R2_MAIN-d7a6fd8acb1ee9bf,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271002,planned_not_executed,,
primary,30,e78d63bca522f458efe7,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,b7e81b944bc4718d1889,R2_MAIN-9878fd2946ea4600,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271003,planned_not_executed,,
primary,30,23df7a8f077233f2f28b,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,cfe87df291d58eabaab9,R2_MAIN-4e990b95e3380ca3,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271004,planned_not_executed,,
primary,30,44766a91421e5a485f8b,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,4fcdf688747b71256f38,R2_MAIN-e33e0b760a80f21d,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271005,planned_not_executed,,
primary,30,ad5352bf770cea8defc5,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,5dc384202868689b8a9c,R2_MAIN-4f43fccdd4a9b448,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271006,planned_not_executed,,
primary,30,45b5e51102277574c84b,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,d64ab7a22c7ad3b7b17e,R2_MAIN-0600ca52454192f8,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271007,planned_not_executed,,
primary,30,a38952365ae9bb969d3d,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,676a5a5d60c7efcd1d63,R2_MAIN-5defa07751d24bc5,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271008,planned_not_executed,,
primary,30,0dd40730e909d9dee0a3,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,90d2ff259e01f35ec41a,R2_MAIN-9a923b717d2936bb,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271009,planned_not_executed,,
primary,30,28a07eaf1d254eccf7e7,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,da9a52cfc8e3afec533b,R2_MAIN-4c26b9593384b43a,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271010,planned_not_executed,,
primary,30,6872ab5e55892775c263,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,b230dd81ca3b78ef64bc,R2_MAIN-8707f4499ab8a6be,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271011,planned_not_executed,,
primary,30,b2e38f9a61670f66f769,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,1463594e463ee776826e,R2_MAIN-d759ee885dc6b7e2,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271012,planned_not_executed,,
primary,30,318d889c9edf77c2a41f,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,8df80e8e1e1d8f2fe5e2,R2_MAIN-8f03d9c7be7cc5ae,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271013,planned_not_executed,,
primary,30,9d2605a2dfefadc76292,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,dae1be4199705d8a29c1,R2_MAIN-e4c5b972e0f69290,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271014,planned_not_executed,,
primary,30,d04e4beb8ff7a2dc4a27,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,3ec78ad50cdfed7cf562,R2_MAIN-9a0b076043ef9c7b,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271015,planned_not_executed,,
primary,30,b25dafa49983d5eabdc2,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,ec43736bd8e76c0e73cf,R2_MAIN-f1541659950bffe7,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271016,planned_not_executed,,
primary,30,358046cdaef944e32ab6,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,73875921470681f94603,R2_MAIN-f44ff489ecc6947b,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271017,planned_not_executed,,
primary,30,772438ee375c115f7b07,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,9b9aadcdadb178bad4b4,R2_MAIN-51126b7ab5e9dc8f,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271018,planned_not_executed,,
primary,30,e25c8ec3ff6cd064094b,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,c64c3e131c85de5101fd,R2_MAIN-39f6d0c27ed0aa24,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271019,planned_not_executed,,
primary,30,3743065377f8bdcbe9d9,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,d200534502ca63efb2ad,R2_MAIN-98ed88583c941b4f,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271020,planned_not_executed,,
primary,60,02b45786326706903b4d,,,not_materialized,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,d9a2c4bb22036680f29f,R2_MAIN-cf3ddb44fb9fbcac,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271001,planned_not_executed,,
primary,60,1deade021534a3177e54,,,not_materialized,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,506e27cdbc6cd67adc9f,R2_MAIN-27d8ee6ebdf0f8a7,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271002,planned_not_executed,,
primary,60,e78d63bca522f458efe7,,,not_materialized,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,590e7892c5b968083816,R2_MAIN-57f532b9d13964c5,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271003,planned_not_executed,,
primary,60,23df7a8f077233f2f28b,,,not_materialized,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,d1e9afd931d4903da3be,R2_MAIN-c955ba06def47ba6,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271004,planned_not_executed,,
primary,60,44766a91421e5a485f8b,,,not_materialized,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,1daba27228581aefc928,R2_MAIN-4504653ee7b8e889,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271005,planned_not_executed,,
primary,60,ad5352bf770cea8defc5,,,not_materialized,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,63d6094daa29a3c6418c,R2_MAIN-57f2d6718b9a66a3,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271006,planned_not_executed,,
primary,60,45b5e51102277574c84b,,,not_materialized,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,c2a11cb1b42b1fc42943,R2_MAIN-a7eb807406bd8d36,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271007,planned_not_executed,,
primary,60,a38952365ae9bb969d3d,,,not_materialized,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,dcfff61e1f759819e760,R2_MAIN-84f9ba703946aab8,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271008,planned_not_executed,,
primary,60,0dd40730e909d9dee0a3,,,not_materialized,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,0f2ffade6969b471dab7,R2_MAIN-cc33ddd05d79268f,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271009,planned_not_executed,,
primary,60,28a07eaf1d254eccf7e7,,,not_materialized,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,0bb228334e36556472f5,R2_MAIN-e43a9ad2a917f9b8,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271010,planned_not_executed,,
primary,60,6872ab5e55892775c263,,,not_materialized,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,2092703430b31b92730f,R2_MAIN-7ebc03ab1bf2cea4,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271011,planned_not_executed,,
primary,60,b2e38f9a61670f66f769,,,not_materialized,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,a7ca73c6aee032382ec7,R2_MAIN-1939f3a11c35e8de,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271012,planned_not_executed,,
primary,60,318d889c9edf77c2a41f,,,not_materialized,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,821991a07e552e310e0f,R2_MAIN-be27999c73f2a718,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271013,planned_not_executed,,
primary,60,9d2605a2dfefadc76292,,,not_materialized,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,8ca0775de02d0d73516c,R2_MAIN-77f5de9a1b0ad1ad,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271014,planned_not_executed,,
primary,60,d04e4beb8ff7a2dc4a27,,,not_materialized,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,96206db029a0ba887c9d,R2_MAIN-711ad7d0a11dd67d,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271015,planned_not_executed,,
primary,60,b25dafa49983d5eabdc2,,,not_materialized,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,364bea0b09ca37d7bfc5,R2_MAIN-fb8d98c429d49549,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271016,planned_not_executed,,
primary,60,358046cdaef944e32ab6,,,not_materialized,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,e49c8b3e3c0ec25685a6,R2_MAIN-142b3a19cbae5973,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271017,planned_not_executed,,
primary,60,772438ee375c115f7b07,,,not_materialized,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,d53cdbf85de6ade74ecb,R2_MAIN-0803628b97af64b7,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271018,planned_not_executed,,
primary,60,e25c8ec3ff6cd064094b,,,not_materialized,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,1a0902738ab5ee353d7b,R2_MAIN-82d353956043dcfb,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271019,planned_not_executed,,
primary,60,3743065377f8bdcbe9d9,,,not_materialized,,R2_MAIN,,,,,X_FIX,ASYNC_EMULATED,5969e71c1c4c11381360,R2_MAIN-96a5d274e2b31135,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271020,planned_not_executed,,
primary,60,02b45786326706903b4d,,,not_materialized,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,d9a2c4bb22036680f29f,R2_MAIN-cfb57d19c0999ce1,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271001,planned_not_executed,,
primary,60,1deade021534a3177e54,,,not_materialized,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,506e27cdbc6cd67adc9f,R2_MAIN-323cfc70a5c09af9,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271002,planned_not_executed,,
primary,60,e78d63bca522f458efe7,,,not_materialized,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,590e7892c5b968083816,R2_MAIN-995cd2f8974c9a49,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271003,planned_not_executed,,
primary,60,23df7a8f077233f2f28b,,,not_materialized,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,d1e9afd931d4903da3be,R2_MAIN-b82c1a9f38e60486,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271004,planned_not_executed,,
primary,60,44766a91421e5a485f8b,,,not_materialized,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,1daba27228581aefc928,R2_MAIN-4f26acb982ed75d4,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271005,planned_not_executed,,
primary,60,ad5352bf770cea8defc5,,,not_materialized,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,63d6094daa29a3c6418c,R2_MAIN-609fdf4beb849b0c,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271006,planned_not_executed,,
primary,60,45b5e51102277574c84b,,,not_materialized,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,c2a11cb1b42b1fc42943,R2_MAIN-82e669f946d85ff4,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271007,planned_not_executed,,
primary,60,a38952365ae9bb969d3d,,,not_materialized,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,dcfff61e1f759819e760,R2_MAIN-8e0289710a95abfa,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271008,planned_not_executed,,
primary,60,0dd40730e909d9dee0a3,,,not_materialized,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,0f2ffade6969b471dab7,R2_MAIN-3a3269cd458b18a8,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271009,planned_not_executed,,
primary,60,28a07eaf1d254eccf7e7,,,not_materialized,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,0bb228334e36556472f5,R2_MAIN-eabe055a74f48565,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271010,planned_not_executed,,
primary,60,6872ab5e55892775c263,,,not_materialized,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,2092703430b31b92730f,R2_MAIN-4a8f5b0484bd88ee,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271011,planned_not_executed,,
primary,60,b2e38f9a61670f66f769,,,not_materialized,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,a7ca73c6aee032382ec7,R2_MAIN-3a6ea251b4cd66bf,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271012,planned_not_executed,,
primary,60,318d889c9edf77c2a41f,,,not_materialized,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,821991a07e552e310e0f,R2_MAIN-1c4fa877a3e6d86d,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271013,planned_not_executed,,
primary,60,9d2605a2dfefadc76292,,,not_materialized,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,8ca0775de02d0d73516c,R2_MAIN-34926f8d84cd2025,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271014,planned_not_executed,,
primary,60,d04e4beb8ff7a2dc4a27,,,not_materialized,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,96206db029a0ba887c9d,R2_MAIN-7486772429751b7d,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271015,planned_not_executed,,
primary,60,b25dafa49983d5eabdc2,,,not_materialized,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,364bea0b09ca37d7bfc5,R2_MAIN-7c795e7408f033b9,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271016,planned_not_executed,,
primary,60,358046cdaef944e32ab6,,,not_materialized,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,e49c8b3e3c0ec25685a6,R2_MAIN-df89d468af59f26c,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271017,planned_not_executed,,
primary,60,772438ee375c115f7b07,,,not_materialized,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,d53cdbf85de6ade74ecb,R2_MAIN-ac828dcfc902cde2,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271018,planned_not_executed,,
primary,60,e25c8ec3ff6cd064094b,,,not_materialized,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,1a0902738ab5ee353d7b,R2_MAIN-24232984dfbbec7e,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271019,planned_not_executed,,
primary,60,3743065377f8bdcbe9d9,,,not_materialized,,R2_MAIN,,,,,X_LST,ASYNC_EMULATED,5969e71c1c4c11381360,R2_MAIN-d61aa84369c3b97c,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271020,planned_not_executed,,
primary,60,02b45786326706903b4d,,,not_materialized,,R2_MAIN,,,,,X_TX,ASYNC_EMULATED,d9a2c4bb22036680f29f,R2_MAIN-a2d3f87e84d07562,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271001,planned_not_executed,,
primary,60,1deade021534a3177e54,,,not_materialized,,R2_MAIN,,,,,X_TX,ASYNC_EMULATED,506e27cdbc6cd67adc9f,R2_MAIN-0860550da14e26a7,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271002,planned_not_executed,,
primary,60,e78d63bca522f458efe7,,,not_materialized,,R2_MAIN,,,,,X_TX,ASYNC_EMULATED,590e7892c5b968083816,R2_MAIN-a751df7ffaa4fc8e,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271003,planned_not_executed,,
primary,60,23df7a8f077233f2f28b,,,not_materialized,,R2_MAIN,,,,,X_TX,ASYNC_EMULATED,d1e9afd931d4903da3be,R2_MAIN-cfd0daefa3f0aedf,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271004,planned_not_executed,,
primary,60,44766a91421e5a485f8b,,,not_materialized,,R2_MAIN,,,,,X_TX,ASYNC_EMULATED,1daba27228581aefc928,R2_MAIN-c26d2647d8bd1759,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271005,planned_not_executed,,
primary,60,ad5352bf770cea8defc5,,,not_materialized,,R2_MAIN,,,,,X_TX,ASYNC_EMULATED,63d6094daa29a3c6418c,R2_MAIN-4a568397c4d9c95a,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271006,planned_not_executed,,
primary,60,45b5e51102277574c84b,,,not_materialized,,R2_MAIN,,,,,X_TX,ASYNC_EMULATED,c2a11cb1b42b1fc42943,R2_MAIN-d6806cfa8db9402d,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271007,planned_not_executed,,
primary,60,a38952365ae9bb969d3d,,,not_materialized,,R2_MAIN,,,,,X_TX,ASYNC_EMULATED,dcfff61e1f759819e760,R2_MAIN-1c888d1eae6e5b61,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271008,planned_not_executed,,
primary,60,0dd40730e909d9dee0a3,,,not_materialized,,R2_MAIN,,,,,X_TX,ASYNC_EMULATED,0f2ffade6969b471dab7,R2_MAIN-268af27e00eda160,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271009,planned_not_executed,,
primary,60,28a07eaf1d254eccf7e7,,,not_materialized,,R2_MAIN,,,,,X_TX,ASYNC_EMULATED,0bb228334e36556472f5,R2_MAIN-0215666ad42dcb96,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271010,planned_not_executed,,
primary,60,6872ab5e55892775c263,,,not_materialized,,R2_MAIN,,,,,X_TX,ASYNC_EMULATED,2092703430b31b92730f,R2_MAIN-dbb23cb749504383,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271011,planned_not_executed,,
primary,60,b2e38f9a61670f66f769,,,not_materialized,,R2_MAIN,,,,,X_TX,ASYNC_EMULATED,a7ca73c6aee032382ec7,R2_MAIN-3f3fe5eb7b08fd9f,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271012,planned_not_executed,,
primary,60,318d889c9edf77c2a41f,,,not_materialized,,R2_MAIN,,,,,X_TX,ASYNC_EMULATED,821991a07e552e310e0f,R2_MAIN-4a4f3c90702182ef,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271013,planned_not_executed,,
primary,60,9d2605a2dfefadc76292,,,not_materialized,,R2_MAIN,,,,,X_TX,ASYNC_EMULATED,8ca0775de02d0d73516c,R2_MAIN-242fad715d167ccb,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271014,planned_not_executed,,
primary,60,d04e4beb8ff7a2dc4a27,,,not_materialized,,R2_MAIN,,,,,X_TX,ASYNC_EMULATED,96206db029a0ba887c9d,R2_MAIN-90aeb3dd176a9e17,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271015,planned_not_executed,,
primary,60,b25dafa49983d5eabdc2,,,not_materialized,,R2_MAIN,,,,,X_TX,ASYNC_EMULATED,364bea0b09ca37d7bfc5,R2_MAIN-3470cf617fbf170f,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271016,planned_not_executed,,
primary,60,358046cdaef944e32ab6,,,not_materialized,,R2_MAIN,,,,,X_TX,ASYNC_EMULATED,e49c8b3e3c0ec25685a6,R2_MAIN-89bb99fb40735dea,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271017,planned_not_executed,,
primary,60,772438ee375c115f7b07,,,not_materialized,,R2_MAIN,,,,,X_TX,ASYNC_EMULATED,d53cdbf85de6ade74ecb,R2_MAIN-641c53b3d7805692,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271018,planned_not_executed,,
primary,60,e25c8ec3ff6cd064094b,,,not_materialized,,R2_MAIN,,,,,X_TX,ASYNC_EMULATED,1a0902738ab5ee353d7b,R2_MAIN-a897a66be59b44cc,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271019,planned_not_executed,,
primary,60,3743065377f8bdcbe9d9,,,not_materialized,,R2_MAIN,,,,,X_TX,ASYNC_EMULATED,5969e71c1c4c11381360,R2_MAIN-b30138b2421c28c3,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271020,planned_not_executed,,
primary,60,02b45786326706903b4d,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,d9a2c4bb22036680f29f,R2_MAIN-38fa1573d1b318a9,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271001,planned_not_executed,,
primary,60,1deade021534a3177e54,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,506e27cdbc6cd67adc9f,R2_MAIN-016e552679d85c5e,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271002,planned_not_executed,,
primary,60,e78d63bca522f458efe7,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,590e7892c5b968083816,R2_MAIN-c65557476406c2ad,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271003,planned_not_executed,,
primary,60,23df7a8f077233f2f28b,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,d1e9afd931d4903da3be,R2_MAIN-725948258e14a2d0,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271004,planned_not_executed,,
primary,60,44766a91421e5a485f8b,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,1daba27228581aefc928,R2_MAIN-dab02a97d2f8d165,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271005,planned_not_executed,,
primary,60,ad5352bf770cea8defc5,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,63d6094daa29a3c6418c,R2_MAIN-a76130e4ea1b5c0c,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271006,planned_not_executed,,
primary,60,45b5e51102277574c84b,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,c2a11cb1b42b1fc42943,R2_MAIN-a0631f01532f20b2,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271007,planned_not_executed,,
primary,60,a38952365ae9bb969d3d,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,dcfff61e1f759819e760,R2_MAIN-70e18138635dc497,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271008,planned_not_executed,,
primary,60,0dd40730e909d9dee0a3,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,0f2ffade6969b471dab7,R2_MAIN-7be87ec84606f54b,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271009,planned_not_executed,,
primary,60,28a07eaf1d254eccf7e7,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,0bb228334e36556472f5,R2_MAIN-1bd3d759b30486bb,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271010,planned_not_executed,,
primary,60,6872ab5e55892775c263,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,2092703430b31b92730f,R2_MAIN-ed28463a5b2d495e,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271011,planned_not_executed,,
primary,60,b2e38f9a61670f66f769,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,a7ca73c6aee032382ec7,R2_MAIN-51e8f7e3074bf4fa,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271012,planned_not_executed,,
primary,60,318d889c9edf77c2a41f,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,821991a07e552e310e0f,R2_MAIN-52bc37e49902d2c8,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271013,planned_not_executed,,
primary,60,9d2605a2dfefadc76292,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,8ca0775de02d0d73516c,R2_MAIN-7403f57f6d7df725,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271014,planned_not_executed,,
primary,60,d04e4beb8ff7a2dc4a27,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,96206db029a0ba887c9d,R2_MAIN-41960ae4efa0fd03,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271015,planned_not_executed,,
primary,60,b25dafa49983d5eabdc2,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,364bea0b09ca37d7bfc5,R2_MAIN-7ca9d46f35c8007e,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271016,planned_not_executed,,
primary,60,358046cdaef944e32ab6,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,e49c8b3e3c0ec25685a6,R2_MAIN-b0e96d732ceb4a62,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271017,planned_not_executed,,
primary,60,772438ee375c115f7b07,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,d53cdbf85de6ade74ecb,R2_MAIN-3ef31626dbce4183,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271018,planned_not_executed,,
primary,60,e25c8ec3ff6cd064094b,,,not_materialized,,R2_MAIN,,,,,X_FULL,ASYNC_EMULATED,1a0902738ab5ee353d7b,R2_MAIN-d1aac1ba299b7e26,SCRIPTED_V1,,,pending_implementation_and_freeze,S3,20271019,planned_not_executed,,
