cohort,delay_s,environment_id,environment_identity_status,eta_multiplier,fault_offset_s,fixture_status,fixture_version,fleet_n,group,handoff_s,llm_model,load_ratio,margin_s,method,mode,network_sha256,pair_id,planned_cell_id,proposer,reasoning_effort,reusable_anchor_cell_id,runtime_signature,scenario,scenario_family,seed,site_id,status,timeout_s,within_block_order
primary,30,5a1bfdef3d24e05cd4f1,planning_only_formal_fixture_missing,,0,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,35185ffd635860c102a4,R2_PHASE-f3a0a8f674d10ebd,SCRIPTED_V1,,R2_MAIN-6f450c3529763c3b,pending_implementation_and_freeze,S1,S1,20271005,A,planned_not_executed,,
primary,30,23eb786d9df58d96aa5f,planning_only_formal_fixture_missing,,0,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,feb4b9f85dc4c9b95e12,R2_PHASE-2df8be8c8cf91c49,SCRIPTED_V1,,R2_MAIN-abb1d7649447afdb,pending_implementation_and_freeze,S1,S1,20271006,A,planned_not_executed,,
primary,30,018bc4aa9f3fec4137d1,planning_only_formal_fixture_missing,,0,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,6a7a8337407d3dfd0580,R2_PHASE-ccc38a26d2d831ca,SCRIPTED_V1,,R2_MAIN-e242e7c896f5af13,pending_implementation_and_freeze,S1,S1,20271007,A,planned_not_executed,,
primary,30,2c5d9aa26ee2ba1b4d05,planning_only_formal_fixture_missing,,0,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,2feb4a491d437bdea6f2,R2_PHASE-8254e8b77ff36da8,SCRIPTED_V1,,R2_MAIN-8a29fbdf675535e0,pending_implementation_and_freeze,S1,S1,20271008,A,planned_not_executed,,
primary,30,b19384410cebf0c21f15,planning_only_formal_fixture_missing,,0,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,015ff584c3094db601bc,R2_PHASE-74a89502a73f4102,SCRIPTED_V1,,R2_MAIN-01b1897c0ff05b44,pending_implementation_and_freeze,S1,S1,20271009,A,planned_not_executed,,
primary,30,9bf15a56c0939ed2b806,planning_only_formal_fixture_missing,,0,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,ff7e54e36b92b5bfc130,R2_PHASE-685acaf1d02440b4,SCRIPTED_V1,,R2_MAIN-a6caa104099549d2,pending_implementation_and_freeze,S1,S1,20271010,A,planned_not_executed,,
primary,30,ae99fab85abad16c2c31,planning_only_formal_fixture_missing,,0,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,514dd36a7c93bd38c395,R2_PHASE-57b876aa0398ace7,SCRIPTED_V1,,R2_MAIN-d55a664504a437de,pending_implementation_and_freeze,S1,S1,20271011,A,planned_not_executed,,
primary,30,7ba9dd68562a5416aab8,planning_only_formal_fixture_missing,,0,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,1b0ec9e7e3b37e3c782a,R2_PHASE-0381bee42a20a824,SCRIPTED_V1,,R2_MAIN-3c474e7c81ae8356,pending_implementation_and_freeze,S1,S1,20271012,A,planned_not_executed,,
primary,30,77452d41b663db781468,planning_only_formal_fixture_missing,,0,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,031b5d3c80c49c650e3c,R2_PHASE-927c3d2b62dd694b,SCRIPTED_V1,,R2_MAIN-c7eb7b97972b5053,pending_implementation_and_freeze,S1,S1,20271013,A,planned_not_executed,,
primary,30,51278798e4b16b2eca10,planning_only_formal_fixture_missing,,0,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,4abb1eda4de815eeb416,R2_PHASE-3d1483e7ecc578c6,SCRIPTED_V1,,R2_MAIN-4a27bff8d47c1d9d,pending_implementation_and_freeze,S1,S1,20271014,A,planned_not_executed,,
primary,30,e02b292c2ad0a0e0cc8b,planning_only_formal_fixture_missing,,0,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,58d41348c2b92311f62e,R2_PHASE-76c6c450983f31ae,SCRIPTED_V1,,R2_MAIN-91d0cc9208e8d6b5,pending_implementation_and_freeze,S1,S1,20271015,A,planned_not_executed,,
primary,30,24b4056a99e417b2bb23,planning_only_formal_fixture_missing,,0,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,1e5e613df54ae1248cdf,R2_PHASE-0b8a24e42428a1b7,SCRIPTED_V1,,R2_MAIN-b13463f609b64504,pending_implementation_and_freeze,S1,S1,20271016,A,planned_not_executed,,
primary,30,9b4b003d7c9e2f7875a5,planning_only_formal_fixture_missing,,0,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,f817876851f7e1792f35,R2_PHASE-bf1f80bfeec46d2c,SCRIPTED_V1,,R2_MAIN-00f44e11fefe1b99,pending_implementation_and_freeze,S1,S1,20271017,A,planned_not_executed,,
primary,30,226e598846d7b65d7fa9,planning_only_formal_fixture_missing,,0,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,6c3ed7f81c64cc0674e7,R2_PHASE-3e4828138ccae2e3,SCRIPTED_V1,,R2_MAIN-19137b1c3c26a056,pending_implementation_and_freeze,S1,S1,20271018,A,planned_not_executed,,
primary,30,3d14d9274162e3c4ac8f,planning_only_formal_fixture_missing,,0,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,9b9868a2440efe2ac5b3,R2_PHASE-3c77799cfbb0c235,SCRIPTED_V1,,R2_MAIN-4227f709c4431ee2,pending_implementation_and_freeze,S1,S1,20271019,A,planned_not_executed,,
primary,30,1f310fb78e9b31d708c6,planning_only_formal_fixture_missing,,0,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,5d2fe74b163320592d42,R2_PHASE-a244b729ab950462,SCRIPTED_V1,,R2_MAIN-ef48d0ddd27fb84d,pending_implementation_and_freeze,S1,S1,20271020,A,planned_not_executed,,
primary,30,f9ad2cb8fcafcf12ee39,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,eb7f5e61e22ac07746d6,R2_PHASE-f3445a743f5023ed,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271001,A,planned_not_executed,,
primary,30,5c1743917eac176ce71c,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,028ed66831f92e121a3d,R2_PHASE-1e342c4c8a253480,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271002,A,planned_not_executed,,
primary,30,d3a08b5c2ebb3cbbcda8,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,86f648a89a2ad29b8ec0,R2_PHASE-4adf43d8c21980ca,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271003,A,planned_not_executed,,
primary,30,465c1e30bfdd94bd81dd,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,2c4804f27eb97a3a9642,R2_PHASE-c0898212ae45fb56,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271004,A,planned_not_executed,,
primary,30,fdc4a6d592a177d05518,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,3045ea3413e66af75e60,R2_PHASE-0a48471303eb6ba9,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271005,A,planned_not_executed,,
primary,30,dc05b6757a95c1823f3b,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,3f84fd76406ca296c68e,R2_PHASE-4b9adae6b142312e,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271006,A,planned_not_executed,,
primary,30,c4a64cdd51f6be38d10e,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,38c9b7f3f6b8177f1693,R2_PHASE-7a7ea041ee80a13b,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271007,A,planned_not_executed,,
primary,30,44d3615ce8d3e44edcb5,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,34daa4e46ae56f793816,R2_PHASE-d5d34ecd2671592b,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271008,A,planned_not_executed,,
primary,30,ed0bb561897d566da86c,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,d96d2d872b1a093e1137,R2_PHASE-a525768963f99446,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271009,A,planned_not_executed,,
primary,30,3eb61e43543294422927,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,dd3a4a86b6cc978278f7,R2_PHASE-76a7536b440b3798,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271010,A,planned_not_executed,,
primary,30,031224d60c96e08a11ee,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,b64b7dcc64fc74f9e7cd,R2_PHASE-f0fc33a0d0e5c0aa,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271011,A,planned_not_executed,,
primary,30,ca941d371c0229aef4bc,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,2349f278c4dc9da32eb6,R2_PHASE-3d141aaff6fff963,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271012,A,planned_not_executed,,
primary,30,765386430894d0e085e6,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,2752edbb28c44697f13a,R2_PHASE-6ce72a5caa5f226b,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271013,A,planned_not_executed,,
primary,30,42b52c5cb4ddf3e013a1,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,db0f90ac27d60148d221,R2_PHASE-d4881bc60114f077,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271014,A,planned_not_executed,,
primary,30,9f45d19d2248fd216de9,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,8fdeb3c022e0e9ec7d05,R2_PHASE-ac91fa0784b1869e,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271015,A,planned_not_executed,,
primary,30,376a84bc0d7885e36302,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,a025a15a3bf16265fcd6,R2_PHASE-118232b0d762b2a2,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271016,A,planned_not_executed,,
primary,30,a07cf92220fbf6ad7a0e,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,fa87fd4bd771d1341200,R2_PHASE-e63d7a20e8dcccbc,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271017,A,planned_not_executed,,
primary,30,df8b61eec5fa3ff240c2,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,fc398168298540b5f1f2,R2_PHASE-32abfd3c88209106,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271018,A,planned_not_executed,,
primary,30,ef118daabe30183ff46a,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,4519191a927c8d13e277,R2_PHASE-8e89bbd062fab522,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271019,A,planned_not_executed,,
primary,30,635ec7af85bdc6a0a3da,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,f171ef6ef3e397db20a8,R2_PHASE-ac4776e0429cd9ab,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271020,A,planned_not_executed,,
primary,30,f9ad2cb8fcafcf12ee39,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,eb7f5e61e22ac07746d6,R2_PHASE-b1383867f3f8f79d,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271001,A,planned_not_executed,,
primary,30,5c1743917eac176ce71c,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,028ed66831f92e121a3d,R2_PHASE-77e53f895143ea19,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271002,A,planned_not_executed,,
primary,30,d3a08b5c2ebb3cbbcda8,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,86f648a89a2ad29b8ec0,R2_PHASE-c08d8832a703bad6,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271003,A,planned_not_executed,,
primary,30,465c1e30bfdd94bd81dd,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,2c4804f27eb97a3a9642,R2_PHASE-703793198d639c2e,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271004,A,planned_not_executed,,
primary,30,fdc4a6d592a177d05518,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,3045ea3413e66af75e60,R2_PHASE-46cc0e6ecafb46fb,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271005,A,planned_not_executed,,
primary,30,dc05b6757a95c1823f3b,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,3f84fd76406ca296c68e,R2_PHASE-4e88c6466a0077a2,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271006,A,planned_not_executed,,
primary,30,c4a64cdd51f6be38d10e,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,38c9b7f3f6b8177f1693,R2_PHASE-04a4dfe688565144,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271007,A,planned_not_executed,,
primary,30,44d3615ce8d3e44edcb5,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,34daa4e46ae56f793816,R2_PHASE-74d07ca8110a3525,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271008,A,planned_not_executed,,
primary,30,ed0bb561897d566da86c,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,d96d2d872b1a093e1137,R2_PHASE-c8700db7abf435e4,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271009,A,planned_not_executed,,
primary,30,3eb61e43543294422927,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,dd3a4a86b6cc978278f7,R2_PHASE-fef8c0da55b653f3,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271010,A,planned_not_executed,,
primary,30,031224d60c96e08a11ee,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,b64b7dcc64fc74f9e7cd,R2_PHASE-5e51a9082ff8fa4e,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271011,A,planned_not_executed,,
primary,30,ca941d371c0229aef4bc,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,2349f278c4dc9da32eb6,R2_PHASE-495563c92d1d36ef,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271012,A,planned_not_executed,,
primary,30,765386430894d0e085e6,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,2752edbb28c44697f13a,R2_PHASE-4c170307193fb947,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271013,A,planned_not_executed,,
primary,30,42b52c5cb4ddf3e013a1,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,db0f90ac27d60148d221,R2_PHASE-26cc462776e4e0b2,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271014,A,planned_not_executed,,
primary,30,9f45d19d2248fd216de9,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,8fdeb3c022e0e9ec7d05,R2_PHASE-42243c5b026f90d5,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271015,A,planned_not_executed,,
primary,30,376a84bc0d7885e36302,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,a025a15a3bf16265fcd6,R2_PHASE-0967ab08cbc22396,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271016,A,planned_not_executed,,
primary,30,a07cf92220fbf6ad7a0e,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,fa87fd4bd771d1341200,R2_PHASE-91a7e59e09b19d5a,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271017,A,planned_not_executed,,
primary,30,df8b61eec5fa3ff240c2,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,fc398168298540b5f1f2,R2_PHASE-4c69c1dab27b3931,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271018,A,planned_not_executed,,
primary,30,ef118daabe30183ff46a,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,4519191a927c8d13e277,R2_PHASE-c9652c1f4ca7b667,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271019,A,planned_not_executed,,
primary,30,635ec7af85bdc6a0a3da,planning_only_formal_fixture_missing,,1,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_FULL,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,f171ef6ef3e397db20a8,R2_PHASE-5f2a0c97ed42e78c,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271020,A,planned_not_executed,,
primary,30,e3d718a8d934d692351c,planning_only_formal_fixture_missing,,2,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,322ee5ffee2346bc1fb2,R2_PHASE-d93b5f3de8452e4b,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271001,A,planned_not_executed,,
primary,30,b1a684d42d04fff98b16,planning_only_formal_fixture_missing,,2,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,d65583440b2834942c9a,R2_PHASE-90b855c6866a372b,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271002,A,planned_not_executed,,
primary,30,3b77bd0f8ace7013429e,planning_only_formal_fixture_missing,,2,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,d0a1be2aeae84f2fe52a,R2_PHASE-3cf7765052f2fecb,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271003,A,planned_not_executed,,
primary,30,9d44d8ea500eaa15dbff,planning_only_formal_fixture_missing,,2,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,365cd0ee8b2e5ba78052,R2_PHASE-2aa69ed67fc2e9e8,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271004,A,planned_not_executed,,
primary,30,5d9303a3e6be8d7edf54,planning_only_formal_fixture_missing,,2,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,b0d06296d565178fd3e4,R2_PHASE-5d297f1203191231,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271005,A,planned_not_executed,,
primary,30,a108cedc664634f7bb19,planning_only_formal_fixture_missing,,2,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,d480c35482bcbe1719f7,R2_PHASE-fa186716b9024b75,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271006,A,planned_not_executed,,
primary,30,5f79f1e80e9c4963b798,planning_only_formal_fixture_missing,,2,not_materialized,pending_formal_freeze_v0.2,,R2_PHASE,,,,,X_LST,ASYNC_EMULATED,c34caea7f89f77c820aba915db4bd8a03e093f57aa46edc51a769499df67ff2d,1c666ebf1f8e06b7153c,R2_PHASE-8d50eec634915cf1,SCRIPTED_V1,,,pending_implementation_and_freeze,S1,S1,20271007,A,planned_not_executed,,
